rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,1,74,"1413162"
2,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,2,88,"1198138"
3,"spotify:track:2BcMwX1MPV6ZHP4tUT9uq6","Drake, 21 Savage, Project Pat","Knife Talk (with 21 Savage ft. Project Pat)","OVO",2,4,32,"1146252"
4,"spotify:track:0k1WUmIRnG3xU6fvvDVfRG","Drake, Future, Young Thug","Way 2 Sexy (with Future & Young Thug)","OVO",1,3,32,"1099400"
5,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",5,5,315,"1004098"
6,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,6,144,"786064"
7,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",3,7,116,"783036"
8,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",2,8,18,"735322"
9,"spotify:track:3QFInJAm9eyaho5vBzxInN","Baby Keem, Kendrick Lamar","family ties (with Kendrick Lamar)","Columbia",3,11,39,"717474"
10,"spotify:track:07MDkzWARZaLEdKxo6yArG","THE ANXIETY, WILLOW, Tyler Cole","Meet Me At Our Spot","MSFTSMusic / Roc Nation Records, LLC",10,12,43,"703481"
11,"spotify:track:40iJIUlhi6renaREYGeIDS","Drake, Travis Scott","Fair Trade (with Travis Scott)","OVO",2,13,32,"700791"
12,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",1,10,179,"689705"
13,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,9,193,"671748"
14,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",12,14,102,"637090"
15,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",3,17,67,"616627"
16,"spotify:track:4XvcHTUfIlWfyJTRG0aqlo","Sleepy Hallow","2055","Winners Circle/RCA Records",7,15,106,"593511"
17,"spotify:track:37Nqx7iavZpotJSDXZWbJ3","Drake, Lil Baby","Girls Want Girls (with Lil Baby)","OVO",1,19,32,"566773"
18,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",7,18,102,"563598"
19,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",3,20,137,"558953"
20,"spotify:track:75MNhvTCCKsST3YqqUiU9r","Ed Sheeran","Shivers","Atlantic Records UK",13,21,25,"558594"
21,"spotify:track:6Hfu9sc7jvv6coyy2LlzBF","Kanye West","Hurricane","Rock The World/IDJ/Kanye LP7",1,22,37,"553768"
22,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",22,26,63,"538863"
23,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",16,16,73,"514588"
24,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",4,23,107,"497876"
25,"spotify:track:3NqBxTOMCJ3zW9CIP51td4","Eslabon Armado, DannyLux","Jugaste y Sufrí","DEL Records",25,27,47,"496290"
26,"spotify:track:3T9BKc4kB7ukeNQrCqv6ZV","Meek Mill, Lil Durk, Lil Baby","Sharing Locations (feat. Lil Baby & Lil Durk)","MMG/Atlantic",10,29,39,"492087"
27,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",3,24,365,"484830"
28,"spotify:track:0lnpnsrVaW9elGgRxpDCgE","Walker Hayes","Fancy Like","Monument Records",20,25,99,"477479"
29,"spotify:track:0eu4C55hL6x29mmeAjytzC","Oliver Tree","Life Goes On","Atlantic Records",29,30,23,"472069"
30,"spotify:track:0W6I02J9xcqK8MtSeosEXb","Doja Cat","Get Into It (Yuh)","Kemosabe Records/RCA Records",16,28,102,"468068"
31,"spotify:track:3FeVmId7tL5YN8B7R3imoM","Coldplay, BTS","My Universe","Parlophone UK",8,34,11,"458531"
32,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",18,32,407,"457259"
33,"spotify:track:7CC6UbCs4iGsePSzFxYxNn","Kanye West","Moon","Rock The World/IDJ/Kanye LP7",4,35,37,"453228"
34,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",33,33,17,"437272"
35,"spotify:track:30QR0ndUdiiMQMA9g1PGCm","$uicideboy$","...And to Those I Love, Thanks for Sticking Around","G59 Records",35,37,190,"436790"
36,"spotify:track:18vXApRmJSgQ6wG2ll9AOg","Polo G","RAPSTAR","Columbia",1,31,179,"436009"
37,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",29,39,169,"411189"
38,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",2,36,187,"407447"
39,"spotify:track:5lAnYvAIkSDNXqfo7DyFUm","Doja Cat","Ain't Shit","Kemosabe Records/RCA Records",4,38,102,"406699"
40,"spotify:track:2DTpP3caqX3QdJIEoS83mD","Joyner Lucas, J. Cole","Your Heart","Twenty Nine Music Group",15,42,11,"406083"
41,"spotify:track:65OVbaJR5O1RmwOQx0875b","Drake, Lil Baby","Wants and Needs (feat. Lil Baby)","OVO",2,40,214,"399316"
42,"spotify:track:2HSmyk2qMN8WQjuGhaQgCk","Drake","Champagne Poetry","OVO",2,41,32,"389326"
43,"spotify:track:4eL3XeuGaEoVT8ttDh3hwY","Gunna, Future","too easy","300 Entertainment",19,45,11,"388634"
44,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",38,49,1391,"383633"
45,"spotify:track:6zSpb8dQRaw0M1dK8PBwQz","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",39,43,44,"368834"
46,"spotify:track:5W8HXMOMLtXLz0RGKUtnlZ","Skylar Grey, Polo G, Mozzy, Eminem","Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage","Shady Records/Interscope Records",24,44,5,"367634"
47,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,46,270,"362845"
48,"spotify:track:6LNoArVBBVZzUTUiAX2aKO","Kanye West","Off The Grid","Rock The World/IDJ/Kanye LP7",2,54,37,"350450"
49,"spotify:track:5SixeLvPsYpk7qq9lo5xYg","Chlöe","Have Mercy","Parkwood Entertainment/Columbia",36,50,25,"349734"
50,"spotify:track:2tUL6dZf1mywCj5WvCPZw6","Drake","No Friends In The Industry","OVO",8,51,32,"346475"
51,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,48,676,"345702"
52,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",1,47,200,"342874"
53,"spotify:track:1Ov37jtRQ2YNAe8HzfczkL","Taylor Swift","Wildest Dreams (Taylor's Version)","Taylor Swift",12,55,18,"340138"
54,"spotify:track:0WSEq9Ko4kFPt8yo3ICd6T","Kanye West","Praise God","Rock The World/IDJ/Kanye LP7",6,66,37,"338854"
55,"spotify:track:1sx0XsWUusUoPstbvokZjP","Tai Verdes","A-O-K","Arista Records",35,52,124,"335275"
56,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",2,53,165,"335145"
57,"spotify:track:5gZYpjakt37G3c58FKcQwJ","Trippie Redd, Playboi Carti","Miss The Rage (feat. Playboi Carti)","1400 Entertainment, Inc. / 10K Projects",3,56,151,"322212"
