rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
14,"spotify:track:6tHWl8ows5JOZq9Yfaqn3M","Bazzi","Mine","iamcosmic",3,18,81,"846582"
15,"spotify:track:2ARqIya5NAuvFVHSN3bL0m","Zedd, Maren Morris, Grey","The Middle","UMGRI Interscope",5,14,71,"842400"
16,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA)","Black Panther (TDE/DMG) PS",2,16,92,"837561"
17,"spotify:track:13wNEvWmBsWaWVtiLPRIW5","The Weeknd, Gesaffelstein","Hurt You","Universal Republic Records",6,11,7,"824483"
18,"spotify:track:56d6kYZhfhzpoC3s1dRU2V","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",5,12,7,"800799"
19,"spotify:track:2yUbCEiaolfSMluDo9RMmG","Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J","Powerglide (feat. Juicy J) - From SR3MM","Mike WiLL Made-It",16,20,36,"776448"
20,"spotify:track:51rXHuKN8Loc4sUlKPODgH","Jay Rock, Kendrick Lamar, Future, James Blake","King's Dead (with Kendrick Lamar, Future & James Blake)","Black Panther (TDE/DMG) PS",7,22,84,"761352"
21,"spotify:track:2U7Hu2RaNQNRi7izoJyZaX","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",1,24,203,"755598"
22,"spotify:track:2UVbBKQOdFAekPTRsnkzcf","Migos","Stir Fry","Quality Control Music, LLC",2,23,105,"750869"
23,"spotify:track:7iDa6hUg2VgEL1o1HjmfBn","Bebe Rexha, Florida Georgia Line","Meant to Be (feat. Florida Georgia Line)","Warner Records",15,25,209,"738117"
24,"spotify:track:4lTiuD1DwBKo4L7wqMkD7C","Famous Dex","JAPAN","300 Entertainment",22,27,21,"721352"
25,"spotify:track:6NFyWDv5CjfwuzoCkw47Xf","Taylor Swift","Delicate","Big Machine Records, LLC",20,21,66,"716474"
26,"spotify:track:75ZvA4QfFiZvzhj2xkaWAh","Post Malone","I Fall Apart","Universal Records",2,29,202,"705768"
27,"spotify:track:26Fqtv4Aa7kyd1WWGHai6A","The Weeknd","Privilege","Universal Republic Records",8,19,7,"691906"
28,"spotify:track:08bNPGLD8AhKpnnERrAc6G","Marshmello, Anne-Marie","FRIENDS","Atlantic Records UK",15,26,56,"653799"
29,"spotify:track:79jX8RM5CgPqDKdGEKNW9K","Shawn Mendes","In My Blood","Island Records",5,28,15,"644109"
30,"spotify:track:4ofvoCdXq99vpMZO4Cfp8x","The Weeknd, Kendrick Lamar","Pray For Me","Universal Republic Records",3,30,63,"632792"
31,"spotify:track:739vCwA3EpBSkk3uDsI2wB","N.E.R.D, Rihanna, Drake","Lemon (feat. Drake) - Drake Remix","i am OTHER/Columbia",23,31,19,"621466"
32,"spotify:track:4EAV2cKiqKP5UPZmY6dejk","Logic, Marshmello","Everyday","Def Jam Recordings",4,32,35,"586919"
33,"spotify:track:4eWQlBRaTjPPUlzacqEeoQ","Camila Cabello","Never Be the Same","Syco Music/Epic",5,33,119,"566992"
34,"spotify:track:7AFASza1mXqntmGtbxXprO","XXXTENTACION","changes","Bad Vibes Forever, LLC",13,34,35,"563929"
35,"spotify:track:3ncgNpxLoBQ65ABk4djDyd","Famous Dex, A$AP Rocky","PICK IT UP (feat. A$AP Rocky)","300 Entertainment",13,35,161,"559602"
36,"spotify:track:0eHCArTPhwUxatY7cEXRiK","Rich The Kid, Kendrick Lamar","New Freezer (feat. Kendrick Lamar)","Rich The Kid / (TDE/ISR PS)",25,37,191,"528695"
37,"spotify:track:7GX5flRQZVHRAGd6B4TmDO","Lil Uzi Vert","XO Tour Llif3","Generation Now/Atlantic",1,39,378,"513334"
38,"spotify:track:39N9RPD9MRb5WmoLzNzPeA","Nicky Jam, J Balvin","X","Sony Music Latin",38,40,35,"500934"
39,"spotify:track:5lZsh9Qf7CbHI9Fcc7Zcsq","YBN Nahmir","Bounce Out With That","2018",27,42,63,"489436"
40,"spotify:track:6J3YPOejivwLSjM2dru5Ad","Cardi B","Be Careful","Atlantic/KSR",29,36,7,"488563"
41,"spotify:track:3ZhTT6yjZwpPph5MIJ53XY","Lil Skies, Landon Cube","Red Roses (feat. Landon Cube)","All We Got Ent.",36,43,94,"485041"
42,"spotify:track:76cy1WJvNGJTj78UqeA5zr","Dua Lipa","IDGAF","Warner Records",20,41,100,"479954"
43,"spotify:track:2u7mxWSeoqTXndK5e08jMp","Lil Skies, Landon Cube","Nowadays (feat. Landon Cube)","All We Got Ent.",24,38,97,"477602"
44,"spotify:track:63SevszngYpZOwf63o61K4","Dennis Lloyd","Nevermind","WM Italy",44,45,23,"476823"
45,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",3,46,224,"461071"
46,"spotify:track:42CeaId2XNlxugDvyqHfDf","Post Malone","Candy Paint","Republic Records",4,47,315,"459579"
47,"spotify:track:3a1lNhkSLSkpJE4MSHpDu9","Post Malone, Quavo","Congratulations","Universal Records",5,48,460,"458958"
48,"spotify:track:7wvYmO5QscgIDDT0eNwbYX","Shawn Mendes","Lost In Japan","Island Records",16,44,14,"456706"
49,"spotify:track:3ZYwSDF9knZI0RVlKR4PHC","A$AP Rocky, BlocBoy JB","Bad Company (feat. BlocBoy JB)","A$AP Worldwide/Polo Grounds Music/RCA Records",40,49,7,"455720"
50,"spotify:track:1rfofaqEpACxVEHIZBJe6W","Camila Cabello, Young Thug","Havana (feat. Young Thug)","Syco Music/Epic",2,50,244,"432618"
51,"spotify:track:3e7Y6sfFlIdBMJhX7wpqVO","Logic","44 More","Def Jam Recordings",6,52,42,"420337"
52,"spotify:track:7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","HUMBLE.","Aftermath",1,53,371,"416710"
53,"spotify:track:2fQrGHiQOvpL9UgPvtYy6G","21 Savage","Bank Account","Slaughter Gang, LLC/Epic Records",1,54,273,"413420"
54,"spotify:track:0wbnC9AUenxp613TYaJsGK","Migos","Narcos","Quality Control Music, LLC",2,51,70,"410973"
55,"spotify:track:6PGoSes0D9eUDeeAafB2As","Kendrick Lamar, Zacari","LOVE. FEAT. ZACARI.","Aftermath",5,55,357,"397005"
56,"spotify:track:6NWl2m8asvH83xjuXVNsuG","Lil Xan","Betrayed","Columbia",21,62,172,"392611"
57,"spotify:track:7Il2yWQmsqKgSkLQvHTPUI","Dan + Shay","Tequila","Warner Records",57,57,41,"390458"
58,"spotify:track:6tarvNiKnEjYMj1VZhlDqR","Lil Yachty, Trippie Redd","66","Quality Control Music, LLC",25,56,28,"388031"
59,"spotify:track:4dVpf9jZjcORqGTLUaeYj9","A$AP Ferg","Plain Jane","RCA Records Label",6,67,223,"387168"
60,"spotify:track:5Z3GHaZ6ec9bsiI5BenrbY","Khalid","Young Dumb & Broke","Right Hand Music Group, LLC/RCA Records",5,59,366,"385946"
61,"spotify:track:7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION, Trippie Redd","Fuck Love (feat. Trippie Redd)","Bad Vibes Forever / EMPIRE",7,64,224,"385440"
62,"spotify:track:0TFVOjSvPTjFHkiZZekK5k","Ty Dolla $ign, Gucci Mane, Quavo","Pineapple (feat. Gucci Mane & Quavo)","Atlantic Records",58,61,7,"382381"
63,"spotify:track:7jpdFaZYgx93A67hLe8kwc","Cardi B, Migos","Drip (feat. Migos)","Atlantic/KSR",63,95,2,"378040"
64,"spotify:track:1OilOIju6R9ia8vilNjChh","Bazzi","Beautiful","iamcosmic",52,63,41,"377313"
65,"spotify:track:2DQ1ITjI0YoLFzuADN1ZBW","G-Eazy, A$AP Rocky, Cardi B","No Limit","BPG/RVG/RCA Records",2,71,210,"374505"
66,"spotify:track:0CZ8lquoTX2Dkg7Ak2inwA","King Princess","1950","Zelig Records, LLC./Columbia Records",65,79,25,"373846"
67,"spotify:track:3Vo4wInECJQuz9BIBMOu8i","Bruno Mars, Cardi B","Finesse - Remix; feat. Cardi B","Atlantic Records",2,66,92,"370009"
68,"spotify:track:6RnkFd8Fqqgk1Uni8RgqCQ","David Guetta, Martin Garrix, Brooks","Like I Do","Parlophone (France)",52,60,35,"370007"
69,"spotify:track:0OWZFobGSIW9GrSlQ9C5pc","Thomas Rhett","Marry Me","The Valory Music Co.",61,72,112,"367647"
70,"spotify:track:5WoaF1B5XIEnWfmb5NZikf","Miguel, Travis Scott","Sky Walker (feat. Travis Scott)","ByStorm Entertainment/RCA Records",19,70,224,"366906"
71,"spotify:track:5CLGzJsGqhCEECcpnFQA8x","Rudimental, Jess Glynne, Macklemore, Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Atlantic Records UK",24,58,72,"365773"
72,"spotify:track:1HXy5I3HTWq8OvxCn0z7G7","Kane Brown","Heaven","RCA Records Label Nashville",51,74,81,"364075"
73,"spotify:track:6xTU6B6nFwKKTSZ9ySXS80","Kygo, Miguel","Remind Me to Forget","Kygo",61,68,21,"363342"
74,"spotify:track:4UKCKdYiLN6IMA5ZESUTL7","XXXTENTACION","the remedy for a broken heart (why am I so in love)","Bad Vibes Forever, LLC",17,69,21,"362880"
75,"spotify:track:40oKW22ZNNkEdZLJTScaQI","Kodak Black, XXXTENTACION","Roll in Peace (feat. XXXTENTACION)","Atlantic Records",22,77,231,"358145"
76,"spotify:track:152lZdxL1OR0ZMW6KquMif","Khalid","Location","Right Hand Music Group, LLC/RCA Records",9,78,459,"356633"
77,"spotify:track:5tz69p7tJuGPeMGwNTxYuV","Logic, Alessia Cara, Khalid","1-800-273-8255","Def Jam Recordings",1,76,343,"356505"
78,"spotify:track:74ZovzRxHBvCq5yIwe8boh","Tyler, The Creator","OKRA","Columbia",54,65,7,"356262"
79,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",16,81,460,"355378"
80,"spotify:track:6mrKP2jyIQmM0rw6fQryjr","NF","Let You Down","NF Real Music",9,75,187,"354909"
81,"spotify:track:1LhMopPAallLeaeNutqbgS","Justin Timberlake, Chris Stapleton","Say Something (feat. Chris Stapleton)","RCA Records Label",13,73,71,"353586"
82,"spotify:track:4wFjTWCunQFKtukqrNijEt","Migos, Nicki Minaj, Cardi B","MotorSport","Quality Control Music, LLC",6,80,161,"352913"
83,"spotify:track:2ekn2ttSfGqwhhate0LSR0","Dua Lipa","New Rules","Warner Records",11,82,269,"343666"
84,"spotify:track:1yxgsra98r3qAtxqiGZPiX","Travis Scott","BUTTERFLY EFFECT","Cactus Jack / Epic / Grand Hustle",9,84,321,"337248"
85,"spotify:track:6EGAfJaLUFzhS4zRBIEQ2J","Jason Aldean","You Make It Easy","Broken Bow Records",70,89,68,"335184"
86,"spotify:track:1XRgIKC5TPwo7nWGyKqgG0","Gucci Mane, Migos","I Get the Bag (feat. Migos)","Guwop Enterprises/Atlantic",7,86,231,"333299"
87,"spotify:track:75FDPwaULRdYDn4StFN2rT","Cardi B, 21 Savage","Bartier Cardi (feat. 21 Savage)","Atlantic/KSR",3,83,105,"333116"
88,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",11,85,316,"328502"
89,"spotify:track:3B54sVLJ402zGa6Xm4YGNe","French Montana, Swae Lee","Unforgettable","Bad Boy Entertainment/Epic Records",1,90,364,"323663"
90,"spotify:track:5AEtlRudpgdT5FtNiuly6Y","Hailee Steinfeld, Alesso, Florida Georgia Line, WATT","Let Me Go (with Alesso, Florida Georgia Line & watt)","Universal Records",17,88,210,"319240"
91,"spotify:track:26gceVsA1ybT8qsX3aYLEn","Imagine Dragons","Thunder","Kid Ina Korner / Interscope",16,87,343,"316192"
92,"spotify:track:4LmAnpjlhWTahvRkYR8xJa","ScHoolboy Q, 2 Chainz, Saudi","X (with 2 Chainz & Saudi)","Black Panther (TDE/DMG) PS",5,93,56,"312620"
93,"spotify:track:7CkbRn6S0itJqcqn88AtSV","XXXTENTACION","going down!","Bad Vibes Forever, LLC",20,92,21,"304939"
94,"spotify:track:4DTpngLjoHj5gFxEZFeD3J","Kodak Black, Lil Wayne","Codeine Dreaming (feat. Lil Wayne)","Atlantic Records",10,97,133,"302529"
95,"spotify:track:43cFjTTCD9Cni4aSL0sORz","KYLE, Kehlani","Playinwitme (feat. Kehlani)","independently popular.",95,152,11,"301456"
96,"spotify:track:5Qx9hngUBr30JFrNua7yp4","YoungBoy Never Broke Again","Outside Today","Never Broke Again, LLC",93,96,61,"300320"
97,"spotify:track:3GVkPk8mqxz0itaAriG1L7","XXXTENTACION","Everybody Dies In Their Nightmares","Bad Vibes Forever / EMPIRE",15,98,224,"292094"
98,"spotify:track:3m660poUr1chesgkkjQM7P","Demi Lovato","Sorry Not Sorry","Island Records",6,102,269,"290383"
99,"spotify:track:7vGuf3Y35N4wmASOKLUVVU","Marshmello, Khalid","Silence","Joytime Collective/RCA Records",7,99,238,"290036"
100,"spotify:track:0qFX9pVJQB4lBMxRoFXqGr","Rich The Kid, Lil Wayne","End Of Discussion (feat. Lil Wayne)","Rich The Kid / (TDE/ISR PS)",56,94,7,"288723"
101,"spotify:track:3soOPBuMK8YMdWnV7xpEyf","Sean Paul, David Guetta, Becky G","Mad Love","Universal-Island Records Ltd.",80,91,32,"286129"
102,"spotify:track:790MhTXPFrYkrqCKvpg4t1","NAV, Lil Uzi Vert","Wanted You (feat. Lil Uzi Vert)","XO Records",23,108,147,"284754"
103,"spotify:track:2eAZfqOm4EnOF9VvN50Tyc","Lil Uzi Vert, Oh Wonder","The Way Life Goes (feat. Oh Wonder)","Generation Now/Atlantic",4,109,224,"283961"
104,"spotify:track:2771LMNxwf62FTAdpJMQfM","Cardi B","Bodak Yellow","Atlantic/KSR",2,106,259,"283067"
105,"spotify:track:7EmGUiUaOSGDnUUQUDrOXC","Selena Gomez, Marshmello","Wolves","Selena Gomez PS",3,101,163,"283040"
106,"spotify:track:1YmF9PvLhIISIANoMLIYGq","A$AP Rocky, Moby","A$AP Forever (feat. Moby)","A$AP Worldwide/Polo Grounds Music/RCA Records",106,-1,1,"282918"
107,"spotify:track:1f5cbQtDrykjarZVrShaDI","A Boogie Wit da Hoodie, Kodak Black","Drowning (feat. Kodak Black)","Highbridge The Label",18,112,385,"282350"
108,"spotify:track:2tPcTFiQF9MbVUyjZ3zDhA","SOB X RBE","Paramedic!","Black Panther (TDE/DMG) PS",16,103,56,"282247"
109,"spotify:track:2xCzUIQwX5Y3wEFJnHoc3J","Smokepurpp, Murda Beatz","123","Alamo",102,104,27,"280017"
110,"spotify:track:1QRJb5VY3sIkCKcTuIKCrk","YBN Nahmir","Rubbin off the Paint","M.M.M.",47,113,165,"279114"
111,"spotify:track:5yuShbu70mtHXY0yLzCQLQ","Post Malone","Go Flex","Universal Records",19,117,460,"277353"
112,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",29,110,21,"272928"
113,"spotify:track:01TnVDiet1DFTsyWKUKovl","XXXTENTACION","NUMB","Bad Vibes Forever, LLC",15,111,21,"271395"
114,"spotify:track:3YeJXuRSNS5FYwOsDu44kD","Trippie Redd, Travis Scott","Dark Knight Dummo (Feat. Travis Scott)","Elliot Grainge Entertainment, LLC",53,115,120,"270424"
115,"spotify:track:7Izh7zLJGw1Nscd62Exxj4","Imagine Dragons","Believer","Kid Ina Korner / Interscope",9,114,428,"269743"
116,"spotify:track:3pIigjAWkzwAonXpJ1fmSF","The Chainsmokers","Everybody Hates Me","Disruptor Records/Columbia",54,107,21,"268940"
117,"spotify:track:5537GkcZu99NDs1gH9iCOY","AJR, Rivers Cuomo","Sober Up (feat. Rivers Cuomo)","S-Curve Records",95,105,62,"265309"
118,"spotify:track:7bRRHQelMfrP86QYQlCsAq","6ix9ine","BILLY","ScumGang Records / TenThousand Projects",24,116,42,"264855"
119,"spotify:track:5k38wzpLb15YgncyWdTZE4","G-Eazy, Halsey","Him & I (with Halsey)","BPG/RVG/RCA Records",3,118,126,"264697"
120,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,119,455,"261170"
121,"spotify:track:6HZILIRieu8S0iqY8kIKhj","Kendrick Lamar","DNA.","Aftermath",2,123,357,"255600"
122,"spotify:track:3kxfsdsCpFgN412fpnW85Y","Childish Gambino","Redbone","Glassnote Entertainment Group LLC",8,122,460,"255248"
123,"spotify:track:1mXVgsBdtIVeCLJnSnmtdV","Sam Smith","Too Good At Goodbyes","Capitol",2,120,210,"254977"
124,"spotify:track:0q75NwOoFiARAVp4EXU4Bs","SZA, Travis Scott","Love Galore (feat. Travis Scott)","Top Dawg Entertainment/RCA Records",23,121,337,"254201"
125,"spotify:track:6eT7xZZlB2mwyzJ2sUKG6w","Post Malone","White Iverson","Universal Records",56,133,460,"251785"
126,"spotify:track:1GtVGc1UYin3zpMUdNSSpM","Logic","Midnight","Def Jam Recordings",16,125,28,"250548"
127,"spotify:track:4LiMQ6G9n84rDUBs9wtwz6","Jordan Davis","Singles You Up","MCA Nashville",127,127,27,"249899"
128,"spotify:track:1uL78kFWxhz3umTMWJu8n5","Lil Uzi Vert","Sauce It Up","Generation Now/Atlantic",6,126,224,"249570"
129,"spotify:track:14boA065HMHWvqyPPEeN4y","XXXTENTACION, Rio Santana, Judah, Andrez Babii","I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii","Bad Vibes Forever, LLC",25,124,21,"247963"
130,"spotify:track:4cxMGhkinTocPSVVKWIw0d","Russ","Losin Control","Columbia",58,129,441,"247111"
131,"spotify:track:2j2fIJGh4PMdXt9ULI5Tlc","Daddy Yankee","Dura","El Cartel Records (EC3)",70,131,62,"244692"
132,"spotify:track:7mldq42yDuxiUNn08nvzHO","Sam Hunt","Body Like A Back Road","MCA Nashville",12,134,428,"243713"
133,"spotify:track:6p8NuHm8uCGnn2Dtbtf7zE","Migos, Gucci Mane","Slippery (feat. Gucci Mane)","Quality Control Music",17,137,434,"241820"
134,"spotify:track:7sB2rmolvEt77KFPCraSNc","BlocBoy JB, 21 Savage","Rover 2.0 (feat. 21 Savage)","BlocBoy JB",76,130,14,"241631"
135,"spotify:track:1wjzFQodRWrPcQ0AnYnvQ9","Lauv","I Like Me Better","Lauv",30,135,302,"238401"
136,"spotify:track:4j30n3zuJQJ5qGA6rSTaST","Rich The Kid, Khalid","Too Gone (feat. Khalid)","Rich The Kid / (TDE/ISR PS)",47,128,7,"237614"
137,"spotify:track:7y9iMe8SOB6z3NoHE2OfXl","Halsey","Bad At Love","Astralwerks (ASW)",22,136,235,"237555"
138,"spotify:track:4qSsjDGXplb6422X2INvFW","Panic! At The Disco","Say Amen (Saturday Night)","DCD2 / Fueled By Ramen",27,132,16,"237091"
139,"spotify:track:0VtxQUpwnkeedz0QhhuOgA","6ix9ine","GUMMO","ScumGang Records / TenThousand Projects",48,140,147,"237048"
140,"spotify:track:4gB7HrYHbJVJ5RFOjxmoq4","Luke Combs","One Number Away","River House Artists/Columbia Nashville",131,142,18,"236524"
141,"spotify:track:5mCPDVBb16L4XQwDdbRUpz","Drake","Passionfruit","Cash Money Records/Young Money Ent./Universal Rec.",1,145,382,"234392"
142,"spotify:track:43ZyHQITOjhciSUUNPVRHc","Lil Pump","Gucci Gang","Warner Records",2,147,215,"233437"
143,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",64,154,458,"232127"
144,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",14,143,459,"230944"
145,"spotify:track:59LUh4amaXhgrWh6mWKbCn","Mike WiLL Made-It, Pharrell Williams, Station Wagon P","Aries (YuGo) (feat. Pharrell & Station Wagon P)","Mike WiLL Made-It",141,144,7,"228660"
146,"spotify:track:5Htb1uFQ1KrkFXlefS8oGj","Demi Lovato","Tell Me You Love Me","Island Records",35,146,126,"227138"
147,"spotify:track:1mMLMZYXkMueg65jRRWG1l","Luke Combs","When It Rains It Pours","River House Artists/Columbia Nashville",110,155,208,"226477"
148,"spotify:track:6QgjcU0zLnzq5OrUoSZ3OK","Portugal. The Man","Feel It Still","Atlantic Records",13,149,294,"225818"
149,"spotify:track:5jyyPsIGM2yqkZN9R3TmvN","Khalid, Swae Lee","The Ways (with Swae Lee)","Black Panther (TDE/DMG) PS",9,141,56,"225545"
150,"spotify:track:1xy4apMFecGGkgBeaHFZ2M","Lauv","Chasing Fire","Lauv",103,-1,3,"225423"
151,"spotify:track:3ITvHA9zhZZdBJsOsAUegF","Bad Bunny","Amorfoda","Rimas Entertainment LLC",67,156,47,"225268"
152,"spotify:track:6H0AwSQ20mo62jGlPGB8S6","2 Chainz, Ty Dolla $ign, Trey Songz, Jhené Aiko","It's A Vibe","2Chainz PS/Def Jam",35,159,362,"224756"
153,"spotify:track:5aAx2yezTd8zXrkmtKl66Z","The Weeknd, Daft Punk","Starboy","Universal Republic Records",3,148,441,"222963"
154,"spotify:track:65u1dHQyQyE4y4aN2eDmMF","XXXTENTACION, Matt Ox","$$$ - with Matt Ox","Bad Vibes Forever, LLC",28,153,21,"220425"
155,"spotify:track:4QfNOZN7vrQCQKK1ZJ3XPb","Julia Michaels","Heaven","UMG Recordings, Inc.",33,100,57,"220259"
156,"spotify:track:4fv0mLkB3wY4Z2GAG1mWAN","Chris Lane, Tori Kelly","Take Back Home Girl (feat. Tori Kelly)","Big Loud Records",94,158,31,"220074"
157,"spotify:track:7q1ikCoQLytPP5TTzDy7JK","6ix9ine, Fetty Wap, A Boogie Wit da Hoodie","KEKE","ScumGang Records / TenThousand Projects",32,160,81,"218211"
158,"spotify:track:7J2gyNghNTzl4EsLhXp01Q","XXXTENTACION, Joey Bada$$","infinity (888) - feat. Joey Bada$$","Bad Vibes Forever, LLC",24,151,21,"216050"
159,"spotify:track:1xznGGDReH1oQq0xzbwXa3","Drake, WizKid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",7,165,425,"215962"
160,"spotify:track:30MM5jWpUmOxtTNd9Ey5LZ","Thomas Rhett","Unforgettable","The Valory Music Co.",35,163,242,"214991"
161,"spotify:track:33IOhptvC2Qoy2UhjiHXLV","David Guetta, Sia","Flames","Parlophone (France)",127,138,8,"214505"
162,"spotify:track:2EEeOnHehOozLq4aS0n6SL","KYLE, Lil Yachty","iSpy (feat. Lil Yachty)","independently popular.",2,174,460,"214476"
163,"spotify:track:11GGSyTB8cS9TgONHBOhEX","Madison Beer","Home with You","Access Records",145,157,9,"213167"
164,"spotify:track:0VgkVdmE4gld66l8iyGjgx","Future","Mask Off","Epic/Freebandz/A1",2,166,413,"212822"
165,"spotify:track:5UEnHoDYpsxlfzWLZIc7LD","Eminem, Ed Sheeran","River (feat. Ed Sheeran)","Aftermath",2,162,112,"212709"
166,"spotify:track:7zVCrzzEJU7u24sbJPXA5W","Kane Brown, Lauren Alaina","What Ifs (feat. Lauren Alaina)","RCA Records Label Nashville",45,164,309,"212134"
167,"spotify:track:25oOaleife6E2MIKmFkPvg","Young Thug, Future","Relationship (feat. Future)","Atlantic Records",53,172,294,"211740"
168,"spotify:track:7u90MSvVyEjL0c8icaE7jl","Logic","Contra","Def Jam Recordings",5,161,28,"211316"
169,"spotify:track:3uQVotHaLudJ5C0OJ0iEZ9","Rich The Kid, Trippie Redd","Early Morning Trappin (feat. Trippie Redd)","Rich The Kid / (TDE/ISR PS)",96,150,8,"211116"
170,"spotify:track:1e1JKLEDKP7hEQzJfNAgPl","Playboi Carti","Magnolia","AWGE Label",10,176,350,"210556"
171,"spotify:track:4OBZT9EnhYIV17t4pGw7ig","H.E.R., Daniel Caesar","Best Part (feat. Daniel Caesar)","MBK Entertainment/RCA Records",127,169,55,"210522"
172,"spotify:track:5cXg9IQS34FzLVdHhp7hu7","Kendrick Lamar, Travis Scott","Big Shot (with Travis Scott)","Black Panther (TDE/DMG) PS",17,167,56,"210186"
173,"spotify:track:2A69wys3S9uiPSmn6UZWJn","Old Dominion","Written in the Sand","RCA Records Label Nashville",146,170,44,"209565"
174,"spotify:track:1W6wxOOYyJyyok8fqYSZ3m","DJ Khaled, JAY-Z, Future, Beyoncé","Top Off (feat. JAY Z, Future & Beyoncé)","Epic/We The Best",16,168,35,"208469"
175,"spotify:track:7oJrVhiTPZGBXWPwhxjy9S","Lil Skies","Lust","All We Got Ent.",132,173,77,"208260"
176,"spotify:track:0SGkqnVQo9KPytSri1H6cF","Big Sean","Bounce Back","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",3,180,459,"206173"
177,"spotify:track:4knL4iPxPOZjQzTUlELGSY","Yo Gotti, Nicki Minaj","Rake It Up (feat. Nicki Minaj)","Epic/CMG",17,182,289,"205527"
178,"spotify:track:630sXRhIcfwr2e4RdNtjKN","Zac Efron, Zendaya","Rewrite The Stars","Atlantic Records",16,171,100,"205193"
179,"spotify:track:15EPc80XuFrb2LmOzGjuRg","GoldLink, Brent Faiyaz, Shy Glizzy","Crew (feat. Brent Faiyaz & Shy Glizzy)","Squaaash Club/RCA Records",103,192,256,"204587"
180,"spotify:track:7F3uo3304R2CTvOseU3H7u","Imagine Dragons","Whatever It Takes","Kid Ina Korner / Interscope",42,179,80,"202738"
181,"spotify:track:2xGjteMU3E1tkEPVFBO08U","Keala Settle, The Greatest Showman Ensemble","This Is Me","Atlantic Records",37,178,100,"201832"
182,"spotify:track:3s3VVLE1kB7Xk2AoJKlGmr","Logic","Overnight","Def Jam Recordings",7,184,28,"201186"
183,"spotify:track:6xHI9KjUjYT0FPtGO8Mxa1","Luke Combs","Hurricane","River House Artists/Columbia Nashville",77,189,262,"200671"
