rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:4Km5HrUvYTaSUfiSGPJeQR","Migos, Lil Uzi Vert","Bad and Boujee (feat. Lil Uzi Vert)","Quality Control Music",1,1,29,"1568387"
2,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,2,24,"1245745"
3,"spotify:track:343YBumqHu19cGoGARUTsd","Drake","Fake Love","Cash Money Records/Young Money Ent./Universal Rec.",2,3,29,"1035564"
4,"spotify:track:3NdDpSvN911VPGivFlV5d0","ZAYN, Taylor Swift","I Don’t Wanna Live Forever (Fifty Shades Darker)","Big Machine Records, LLC",4,4,29,"934345"
5,"spotify:track:72jbDTw1piOOj770jWNeaG","The Chainsmokers","Paris","Disruptor Records/Columbia",3,5,17,"893078"
6,"spotify:track:7KOlJ92bu51cltsD9KU5I7","Migos","T-Shirt","Quality Control Music",6,6,17,"864094"
7,"spotify:track:0SGkqnVQo9KPytSri1H6cF","Big Sean","Bounce Back","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",6,7,29,"808062"
8,"spotify:track:5aAx2yezTd8zXrkmtKl66Z","The Weeknd, Daft Punk","Starboy","Universal Republic Records",3,8,29,"761046"
9,"spotify:track:2EEeOnHehOozLq4aS0n6SL","KYLE, Lil Yachty","iSpy (feat. Lil Yachty)","independently popular.",8,9,29,"741192"
10,"spotify:track:5hTpBe8h35rJ67eAWHQsJx","Aminé","Caroline","Universal Records",6,10,29,"708738"
11,"spotify:track:6fujklziTHa8uoM5OQSfIo","Rae Sremmurd, Gucci Mane","Black Beatles","Mike WiLL Made-It",5,11,29,"646890"
12,"spotify:track:1PSBzsahR2AKwLJgx8ehBj","Machine Gun Kelly, Camila Cabello","Bad Things (with Camila Cabello)","Bad Boy / Interscope",7,12,29,"637137"
13,"spotify:track:5GXAXm5YOmYT0kL5jHvYBt","The Weeknd, Daft Punk","I Feel It Coming","Universal Republic Records",10,14,29,"624827"
14,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",4,13,29,"624825"
15,"spotify:track:7yyRTcZmCiyzzJlNzGC9Ol","Shelley FKA DRAM, Lil Yachty","Broccoli","EMPIRE / Atlantic Recording Corporation",6,15,29,"541752"
16,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",15,17,29,"531020"
17,"spotify:track:6PCUP3dWmTjcTtXY02oFdT","Ed Sheeran","Castle on the Hill","Atlantic Records UK",2,18,24,"516416"
18,"spotify:track:6fwdbPMwP1zVStm8FybmkO","21 Savage, Metro Boomin, Future","X (feat. Future)","Slaughter Gang, LLC",14,16,29,"514919"
19,"spotify:track:1CnPYaKxTVb4LWOtiGOm0m","Jon Bellion","All Time Low","Capitol Records (CAP)",16,19,29,"492504"
20,"spotify:track:5MFzQMkrl1FOOng9tq6R9r","Maroon 5, Kendrick Lamar","Don't Wanna Know (feat. Kendrick Lamar)","Interscope Records*",12,20,29,"469080"
21,"spotify:track:4gmmRb6bZJffOOiww1JGTO","21 Savage, Metro Boomin","No Heart","Slaughter Gang, LLC",19,22,29,"459620"
22,"spotify:track:5hYTyyh2odQKphUbMqc5gN","Alessia Cara","How Far I'll Go - Alessia Cara Version","Walt Disney Records",18,25,29,"437421"
23,"spotify:track:6I6NX6tjGsxFAsIfGzY9lJ","J. Cole","Deja Vu","J. Cole P&D",13,28,29,"426907"
24,"spotify:track:6b8Be6ljOzmkOmFslEb23P","Bruno Mars","24K Magic","Atlantic Records",12,24,29,"423977"
25,"spotify:track:204U3zjm9kkzX25Pr4Rdld","Migos, Travis Scott","Kelly Price (feat. Travis Scott)","Quality Control Music",23,23,3,"422617"
26,"spotify:track:1xznGGDReH1oQq0xzbwXa3","Drake, WizKid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",7,35,29,"416306"
27,"spotify:track:4pLwZjInHj3SimIyN9SnOz","Ariana Grande, Nicki Minaj","Side To Side","Universal Records",23,33,29,"416052"
28,"spotify:track:6mapJIPnQ23RTAevUoE0DL","Rae Sremmurd","Swang","Mike WiLL Made-It",28,31,29,"413363"
29,"spotify:track:0jOfl1nZf6sVBTG08Q4brn","Migos","Call Casting","Quality Control Music",18,21,16,"413094"
30,"spotify:track:78rIJddV4X0HkNAInEcYde","Starley, Ryan Riback","Call on Me - Ryan Riback Remix","Epic",24,26,29,"412584"
31,"spotify:track:5uDASfU19gDxSjW8cnCaBp","Rob $tone, J. Davi$, Spooks","Chill Bill (feat. J. Davi$ & Spooks)","RCA Records Label",17,30,29,"412154"
