rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:51MMC5DogGZAnHil5HQAXg","Post Malone","Circles","Republic Records",1,1,15,"2206544"
2,"spotify:track:3NkJNL3WqO1Lqc3uNDxvCN","Ariana Grande, Miley Cyrus, Lana Del Rey","Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Silver Cloud/Charlie's Angels",2,-1,1,"2022458"
3,"spotify:track:7C39RtGhnEw7cyf0Pyw7PV","Post Malone","Saint-Tropez","Republic Records",2,3,8,"1597945"
4,"spotify:track:4Yq3XUNfWrAPWuB94qkC09","Post Malone, Ozzy Osbourne, Travis Scott","Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Republic Records",2,2,8,"1575084"
5,"spotify:track:6vBdBCoOhKHiYDDOcorfNo","Post Malone, Young Thug","Goodbyes (feat. Young Thug)","Republic Records",1,4,71,"1555409"
6,"spotify:track:6UFEJuDXQMWhL5UH5f9fUR","Post Malone, DaBaby","Enemies (feat. DaBaby)","Republic Records",3,5,8,"1508246"
7,"spotify:track:6EOKwHETwSkZ9gW2b6ASE0","Lil Tecca","Ransom","Republic Records",1,7,113,"1392094"
8,"spotify:track:77Y7tccX9Hx5iClDr39uy9","Post Malone","Hollywood's Bleeding","Republic Records",4,6,8,"1296389"
9,"spotify:track:4VqTRBvYg0z8C4nsl4Hupy","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,8,331,"1259852"
10,"spotify:track:5qmq61DAAOUaW8AUo8xKhh","Lizzo","Truth Hurts","Nice Life/Atlantic",2,11,146,"1223075"
11,"spotify:track:59PYPDxTbqJpiGfyogPb5h","Post Malone, Halsey, Future","Die For Me (feat. Future & Halsey)","Republic Records",6,9,8,"1171060"
12,"spotify:track:6V9fHiv84WlVTg7CSnIVY2","Halsey","Graveyard","Capitol Records",12,-1,1,"1152883"
13,"spotify:track:0hGH0S74Eoyv6mXZcOKtdQ","Post Malone, Meek Mill, Lil Baby","On The Road (feat. Meek Mill & Lil Baby)","Republic Records",7,10,8,"1083884"
14,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,14,85,"1021165"
15,"spotify:track:3hFG4jR5stnIQJDI64KlJY","Post Malone","A Thousand Bad Times","Republic Records",9,12,8,"982094"
16,"spotify:track:1000nHvUdawXuUHgBod4Wv","Lil Nas X","Panini","Columbia",1,15,86,"968144"
17,"spotify:track:6XHVuErjQ4XNm6nDPVCxVX","Chris Brown, Drake","No Guidance (feat. Drake)","Chris Brown Entertainment/RCA Records",3,17,98,"963371"
18,"spotify:track:5ry2OE6R2zPQFDO85XkgRb","Drake, Rick Ross","Money In The Grave (Drake ft. Rick Ross)","Republic Records",1,20,91,"944771"
19,"spotify:track:2ve5NyzWHUbIYxL33goCX7","Post Malone","Wow.","Republic Records",1,18,264,"890786"
20,"spotify:track:4hDoWaIklSVAKLocU3IDBr","Post Malone","I'm Gonna Be","Republic Records",11,13,8,"888842"
21,"spotify:track:4LIbjDbLweGCrHVw8QbMSb","Post Malone","Allergic","Republic Records",10,16,8,"841483"
22,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",10,21,138,"836568"
23,"spotify:track:5Z8HZM6iQMhhqyPcCGY5g9","Young Thug, Gunna","Hot (feat. Gunna)","300 Entertainment/Atl",15,23,29,"826421"
24,"spotify:track:2leIuE4fdcJoNMSKu5Yr7a","Post Malone, SZA","Staring At The Sun (feat. SZA)","Republic Records",11,19,8,"814458"
25,"spotify:track:3s4mrPrEFFPF0LmAfutW0n","Young Thug, J. Cole, Travis Scott","The London (feat. J. Cole & Travis Scott)","300 Entertainment/Atl",1,22,114,"803147"
26,"spotify:track:5MPPttjfGap2C6j6eKcO6J","Quality Control, Lil Baby, DaBaby","Baby (Lil Baby feat. DaBaby)","Quality Control Music/Motown Records",14,25,59,"769251"
27,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",1,27,169,"731030"
28,"spotify:track:7aiClxsDWFRQ0Kzk5KI5ku","blackbear","hot girl bummer","Alamo",25,31,22,"727684"
29,"spotify:track:0Ryd8975WihbObpp5cPW1t","Ariana Grande, Social House","boyfriend (with Social House)","Republic Records",1,32,43,"723406"
30,"spotify:track:70eFcWOvlMObDhURTqT4Fv","Ed Sheeran, Khalid","Beautiful People (feat. Khalid)","Atlantic Records UK",3,26,78,"718424"
31,"spotify:track:2gwkD6igEhQbDQegRCcdoB","DaBaby","Suge","South Coast Music Group/Interscope Records",3,29,168,"702147"
32,"spotify:track:1GeNui6m825V8jP4uKiIaH","Young Thug, Lil Baby","Bad Bad Bad (feat. Lil Baby)","300 Entertainment/Atl",7,30,29,"690707"
33,"spotify:track:3Yh9lZcWyKrK9GjbhuS0hR","Lizzo","Good as Hell","Nice Life/Atlantic",19,38,91,"672498"
34,"spotify:track:51Fjme0JiitpyXKuyQiCDo","Y2K, bbno$","Lalala","Columbia",11,37,90,"660271"
35,"spotify:track:1dGr1c8CrMLDpV6mPbImSI","Taylor Swift","Lover","Taylor Swift",1,33,29,"657394"
36,"spotify:track:4YgtN1HasxdDlrrZIggYxn","Post Malone","Myself","Republic Records",15,24,8,"654399"
37,"spotify:track:4sjiIpEv617LDXaidKioOI","YNW Melly, 9lokknine","223's (feat. 9lokknine)","300 Entertainment",37,39,32,"654146"
38,"spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y","Sam Smith","How Do You Sleep?","Capitol",10,35,57,"653354"
39,"spotify:track:4B7fTyj1FIPvP9tT5X3DnR","Drake","Behind Barz - Bonus","OVO Sound/Warner Records",39,-1,1,"643156"
40,"spotify:track:2xE16muNCmhZwSOv3i1d1H","A Boogie Wit da Hoodie","Mood Swings","Highbridge the Label / Atlantic Records",40,-1,1,"628011"
41,"spotify:track:2sfZgYusD8bBvB7qWekvSx","Post Malone","I Know","Republic Records",17,28,8,"621950"
42,"spotify:track:6alCTRgBPoeAFi2N4il9Q4","Lil Tecca","Did It Again","Republic Records",18,36,39,"620383"
43,"spotify:track:4SDgTLDYrJ2UrHbkRkg7MD","Lil Nas X, DaBaby","Panini - DaBaby Remix","Columbia",43,-1,1,"600925"
