rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:52xJxFP6TqMuO4Yt0eOkMz","Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast","We Don't Talk About Bruno","Walt Disney Records",1,1,60,"998966"
2,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",1,2,457,"924986"
3,"spotify:track:2bBClS4zzrRd4Aj59NaKSv","Kodak Black","Super Gremlin","Atlantic Records",2,4,87,"787867"
4,"spotify:track:3XOalgusokruzA5ZBA2Qcb","Gunna, Future, Young Thug","pushin P (feat. Young Thug)","300 Entertainment",2,5,48,"782875"
5,"spotify:track:62Yo3FDddWY8ydu6PW2wyz","Jack Harlow","Nail Tech","Generation Now/Atlantic",2,3,6,"772793"
6,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,6,230,"685451"
7,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,7,216,"664458"
8,"spotify:track:6K5ph5mq1qprHae3TrgTj5","Jessica Darrow","Surface Pressure - From ""Encanto""/Soundtrack Version","UMG Recordings, Inc.",3,8,60,"654348"
9,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",8,9,115,"607394"
10,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",8,10,137,"591470"
11,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",11,11,205,"553621"
12,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",5,14,102,"551634"
13,"spotify:track:2BcMwX1MPV6ZHP4tUT9uq6","Drake, 21 Savage, Project Pat","Knife Talk (with 21 Savage ft. Project Pat)","OVO",2,12,174,"545201"
14,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",14,16,159,"539098"
15,"spotify:track:59CfNbkERJ3NoTXDvoURjj","Dove Cameron","Boyfriend","Disruptor Records/Columbia",13,13,13,"535284"
16,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",3,15,258,"525641"
17,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",9,19,186,"513497"
18,"spotify:track:1bjhYUwKUHEg5fHknxFObO","Frank Ocean","Lost","Red Zone Entertainment / IDJ",10,18,45,"511526"
19,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",2,17,159,"509387"
20,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,21,286,"498753"
21,"spotify:track:1ri9ZUkBJVFUdgwzCnfcYs","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records",9,20,13,"493821"
22,"spotify:track:54VFhe501kUbDYj2OrueMp","Lil Durk","AHHH HA","Alamo",22,38,2,"488807"
