rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
35,"spotify:track:0d2iYfpKoM0QCKvcLCkBao","benny blanco, Halsey, Khalid","Eastside (with Halsey & Khalid)","Benny Blanco Solo Album PS",7,38,102,"592824"
36,"spotify:track:0Fpen1PTuEnCmOJtUU9Iud","Lil Uzi Vert","New Patek","Generation Now/Atlantic",1,35,35,"578766"
37,"spotify:track:1jQvUmf16VE9WQCPuK2e8K","6ix9ine, Bobby Shmurda","STOOPID","Scumgang Records/TenThousand Projects, LLC",5,29,18,"577258"
38,"spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ","Drake","In My Feelings","Cash Money/Drake LP6",1,26,116,"558832"
39,"spotify:track:58q2HKrzhC3ozto2nDdN4z","Cardi B, Bad Bunny, J Balvin","I Like It","Atlantic/KSR",2,37,200,"530212"
40,"spotify:track:60SdxE8apGAxMiRrpbmLY0","Eminem, Joyner Lucas","Lucky You (feat. Joyner Lucas)","Aftermath",1,44,53,"525943"
41,"spotify:track:3m2aDCqn8eT5ElXDUiboGU","Lil Yachty, Playboi Carti","Get Dripped (feat. Playboi Carti)","Quality Control Music/Motown Records/Capitol Records",41,43,4,"525801"
42,"spotify:track:7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION, Trippie Redd","Fuck Love (feat. Trippie Redd)","Bad Vibes Forever / EMPIRE",5,40,424,"523567"
43,"spotify:track:0XySogm94T51XF5F2jumXm","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",12,41,185,"511188"
44,"spotify:track:2OsDoAzo5SGq10qwmKSQBv","Future, Juice WRLD, Young Scooter","Jet Lag (feat. Young Scooter)","Epic/Freebandz/Grade A/Interscope",14,50,4,"510337"
45,"spotify:track:13hvHEstJ4sNbzdroPrPI3","Dua Lipa, BLACKPINK","Kiss and Make Up","Warner Records",45,61,4,"510143"
46,"spotify:track:29tc0GbW0pTSBZSCZF3NWk","Juice WRLD","Lean Wit Me","Juice WRLD Mixtape / ISR P&D",25,48,153,"497723"
47,"spotify:track:7AFASza1mXqntmGtbxXprO","XXXTENTACION","changes","Bad Vibes Forever, LLC",4,46,235,"484584"
48,"spotify:track:6CTWathupIiDs7U4InHnDA","Ella Mai","Trip","10 Summers / Interscope PS",35,54,54,"483701"
49,"spotify:track:15kQGEy89K8deJcZVFEn0N","The Chainsmokers, Kelsea Ballerini","This Feeling","Disruptor Records/Columbia",21,58,32,"483127"
50,"spotify:track:3swc6WTsr7rl9DqQKQA55C","Post Malone, Ty Dolla $ign","Psycho (feat. Ty Dolla $ign)","Republic Records",1,45,242,"482843"
51,"spotify:track:4MAsYGSgxsaj73dC2lvFC4","Quavo","WORKIN ME","Quality Control Music/Motown Records/Capitol Records",27,49,74,"480027"
52,"spotify:track:0ZNrc4kNeQYD9koZ3KvCsy","YG, 2 Chainz, Big Sean, Nicki Minaj","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","Def Jam Recordings",21,42,151,"473219"
53,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",1,47,403,"468284"
54,"spotify:track:3wScL5W8H40zzCKN0atfBk","Lil Wayne, Swizz Beatz","Uproar","Young Money Records, Inc.",3,52,25,"467004"
55,"spotify:track:5qHirGR7M9tdm6C17DlzSY","Aminé","REEL IT IN","Republic Records",47,53,47,"463792"
56,"spotify:track:4VUwkH455At9kENOfzTqmF","Bazzi, Camila Cabello","Beautiful (feat. Camila Cabello)","iamcosmic",28,57,81,"461414"
57,"spotify:track:2iUXsYOEPhVqEBwsqP70rE","5 Seconds of Summer","Youngblood","Capitol",12,55,192,"460822"
58,"spotify:track:5R2rsbwCDXORX2tLfprRmM","Lil Yachty, Juice WRLD","Yacht Club (feat. Juice WRLD)","Quality Control Music/Motown Records/Capitol Records",58,79,4,"453586"
59,"spotify:track:74iZuPGwyL33VlTr6jTnab","Lady Gaga","Always Remember Us This Way","A Star is Born OST",41,71,16,"444395"
60,"spotify:track:6rrTr2HEAzlpC4KWZxF3S1","Little Mix, Nicki Minaj","Woman Like Me (feat. Nicki Minaj)","Syco Music",56,66,10,"443307"
61,"spotify:track:75ZvA4QfFiZvzhj2xkaWAh","Post Malone","I Fall Apart","Universal Records",2,56,402,"440884"
62,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",18,67,186,"437287"
63,"spotify:track:6DCZcSspjsKoFjzjrWoCdn","Drake","God's Plan","Cash Money/Drake LP6",1,51,276,"428238"
64,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",60,75,21,"419911"
65,"spotify:track:3edzl4zvKFi0D3iuF6cs2f","Quavo, 21 Savage","PASS OUT (feat. 21 Savage)","Quality Control Music/Motown Records/Capitol Records",3,65,11,"418763"
66,"spotify:track:7wBJfHzpfI3032CSD7CE2m","Travis Scott","STARGAZING","Cactus Jack / Epic / Grand Hustle",1,60,81,"412525"
67,"spotify:track:4zIO3ilp5HvTeK3HJHxhMP","Imagine Dragons","Natural","Kid Ina Korner / Interscope",21,70,95,"412324"
68,"spotify:track:1gOyBTO1fDLDTH8Ap12Wyp","Khalid","Motion","Right Hand Music Group, LLC/RCA Records",40,73,4,"410600"
69,"spotify:track:2vs5ubqg8QUbfyWZpMfvWe","Future, Juice WRLD","Astronauts","Epic/Freebandz/Grade A/Interscope",21,68,4,"408015"
70,"spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5, Cardi B","Girls Like You (feat. Cardi B) - Cardi B Version","Interscope Records*",6,59,144,"407521"
71,"spotify:track:7lAK3oHbfEnvUQWosrMMpR","Travis Scott","YOSEMITE","Cactus Jack / Epic / Grand Hustle",7,69,81,"403315"
72,"spotify:track:5BQrp63SHCVf4bzCzJePne","Lil Wayne, XXXTENTACION","Don't Cry (feat. XXXTENTACION)","Young Money Records, Inc.",2,63,25,"401759"
73,"spotify:track:5nzhL67GpF9szXWg5y509A","Lil Baby","Close Friends (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",41,82,18,"394728"
74,"spotify:track:1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","High Hopes","DCD2 / Fueled By Ramen",33,78,133,"392237"
75,"spotify:track:45Egmo7icyopuzJN0oMEdk","Khalid, Normani","Love Lies (with Normani)","RCA Records Label",8,77,249,"388732"
76,"spotify:track:2EhJijFUs0WUmNClDBpYJq","Juice WRLD","Make It Back","Epic/Freebandz/Grade A/Interscope",29,81,4,"383878"
77,"spotify:track:0UyljEbX9dqI1K0sqdv6B6","Joji","SLOW DANCING IN THE DARK","88rising Music/Warner Records",26,87,41,"381841"
78,"spotify:track:3GVkPk8mqxz0itaAriG1L7","XXXTENTACION","Everybody Dies In Their Nightmares","Bad Vibes Forever / EMPIRE",6,72,419,"378720"
79,"spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL","BlocBoy JB, Drake","Look Alive (feat. Drake)","OVO Sound/Warner Records",2,64,256,"377014"
80,"spotify:track:3obgSF06ki98lYNLNq5vCB","Juice WRLD, Lil Uzi Vert","Wasted (feat. Lil Uzi Vert)","Juice WRLD Mixtape / ISR P&D",20,74,105,"375901"
81,"spotify:track:2SL6oP2YAEQbqsrkOzRGO4","Eminem","Venom - Music From The Motion Picture","Aftermath",17,76,53,"369390"
82,"spotify:track:3CA9pLiwRIGtUBiMjbZmRw","Drake","Nice For What","Cash Money/Drake LP6",1,62,199,"366299"
83,"spotify:track:1jo3TwNGCXfNdB5uba3ZVv","Eminem","Killshot","Aftermath",16,84,34,"363930"
84,"spotify:track:4VMiNOpnjRwSCwmHaUfOMM","Future, Juice WRLD","Realer N Realer","Epic/Freebandz/Grade A/Interscope",47,91,4,"362815"
85,"spotify:track:5OCJzvD7sykQEKHH7qAC3C","Ariana Grande","God is a woman","Republic Records",4,80,102,"355575"
86,"spotify:track:5N5k9nd479b1xpDZ4usjrg","Calvin Harris, Sam Smith, Jessie Reyez","Promises (with Sam Smith)","Columbia",18,90,67,"346534"
87,"spotify:track:1Jl21sidRpEdlVBvYbssLx","Young Thug, Jaden","Sin (feat. Jaden Smith)","300 Entertainment/Atl",24,104,29,"342172"
88,"spotify:track:7GX5flRQZVHRAGd6B4TmDO","Lil Uzi Vert","XO Tour Llif3","Generation Now/Atlantic",1,83,578,"333190"
89,"spotify:track:7sO5G9EABYOXQKNPNiE9NR","Offset, Metro Boomin","Ric Flair Drip (with Metro Boomin)","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",4,86,357,"328800"
90,"spotify:track:6xtcFXSo8H9BZN637BMVKS","Rita Ora","Let You Love Me","Atlantic Records UK",72,101,19,"328783"
91,"spotify:track:3V8UKqhEK5zBkBb6d6ub8i","Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam","Te Boté - Remix","2018 Flow La Movie, Inc.",35,85,190,"326771"
92,"spotify:track:2hnxrRNzF74mdDzpQZQukQ","Lauv, Julia Michaels","There's No Way (feat. Julia Michaels)","Lauv",78,129,22,"325199"
93,"spotify:track:0OgGn1ofaj55l2PcihQQGV","Bryce Vine","Drew Barrymore","Sire",45,107,67,"323267"
94,"spotify:track:4OafepJy2teCjYJbvFE60J","Ariana Grande","breathin","Republic Records",4,96,67,"322667"
95,"spotify:track:2qT1uLXPVPzGgFOx4jtEuo","Ariana Grande","no tears left to cry","Republic Records",6,93,186,"321451"
96,"spotify:track:3EPXxR3ImUwfayaurPi3cm","Dean Lewis","Be Alright","Universal Music Australia Pty. Ltd.",19,123,85,"320334"
97,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",10,88,162,"315663"
98,"spotify:track:6Hgh47WXVKtXN5zGOu0hjI","Khalid, 6LACK, Ty Dolla $ign","OTW","Right Hand Music Group, LLC/RCA Records",17,102,186,"315209"
99,"spotify:track:0CBQ0m3mufWH75LTYB3s6h","Lil Wayne, Travis Scott","Let It Fly (feat. Travis Scott)","Young Money Records, Inc.",3,103,25,"314006"
100,"spotify:track:4mHgYpuGHu99Mw69E83CP2","Trippie Redd","Taking A Walk","TenThousand Projects, LLC",6,105,78,"313251"
101,"spotify:track:5Z3GHaZ6ec9bsiI5BenrbY","Khalid","Young Dumb & Broke","Right Hand Music Group, LLC/RCA Records",5,98,566,"312055"
102,"spotify:track:1ZAyjvIk9YiD76yYy0TEG6","Rich The Kid","Plug Walk","Rich The Kid / (TDE/ISR PS)",6,94,256,"311777"
103,"spotify:track:3fFBZvG777xoKyvcrBq7lc","Future, Juice WRLD, Young Thug","Red Bentley (feat. Young Thug)","Epic/Freebandz/Grade A/Interscope",27,99,4,"311687"
104,"spotify:track:6eYxmK9fdL4hwLnXG2zY3s","XXXTENTACION","Look At Me!","Bad Vibes Forever / EMPIRE",20,89,493,"311029"
105,"spotify:track:4UKCKdYiLN6IMA5ZESUTL7","XXXTENTACION","the remedy for a broken heart (why am I so in love)","Bad Vibes Forever, LLC",8,97,188,"310665"
106,"spotify:track:1Wc1SQwiThvSu9dMc5opth","Lil Yachty, Lil Baby","SaintLaurentYSL (feat. Lil Baby)","Quality Control Music/Motown Records/Capitol Records",71,125,4,"309252"
107,"spotify:track:1hHe7cirScEJWgAS0JFqTL","Future, Juice WRLD","7 Am Freestyle","Epic/Freebandz/Grade A/Interscope",37,108,4,"308022"
108,"spotify:track:3a1lNhkSLSkpJE4MSHpDu9","Post Malone, Quavo","Congratulations","Universal Records",5,95,660,"307403"
109,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",30,109,501,"306613"
110,"spotify:track:69PkhA9q3xCWU2CzoZnLAu","Quavo, Lil Baby","LOSE IT (feat. Lil Baby)","Quality Control Music/Motown Records/Capitol Records",36,106,11,"302235"
111,"spotify:track:5bJ1DrEM4hNCafcDd1oxHx","Mac Miller","Self Care","Warner Records",4,114,61,"302155"
112,"spotify:track:2MfcvcvWSUkstTDZXYIakq","Future, Nicki Minaj","Transformer (feat. Nicki Minaj)","Epic/Freebandz/Grade A/Interscope",44,92,4,"300802"
113,"spotify:track:7oJrVhiTPZGBXWPwhxjy9S","Lil Skies","Lust","All We Got Ent.",75,100,260,"297136"
114,"spotify:track:4e4fqjx0Izh4svvTef1z7e","Bebe Rexha, Florida Georgia Line","Meant to Be (feat. Florida Georgia Line)","Warner Bros.",15,122,409,"293504"
115,"spotify:track:7IBSffWIu7P2MC7kMwy2FM","Wiz Khalifa, Swae Lee","Hopeless Romantic (feat. Swae Lee)","Taylor Gang/Atlantic",29,117,111,"285774"
116,"spotify:track:5tAa8Uaqr4VvA3693mbIhU","Zara Larsson","Ruin My Life","Epic/Record Company TEN",90,155,4,"285495"
117,"spotify:track:7uzmGiiJyRfuViKKK3lVmR","Bazzi","Mine","iamcosmic",3,113,281,"285086"
118,"spotify:track:7rC5Pl8rQSX4myONQHYPBK","Drake","Mob Ties","Cash Money/Drake LP6",5,112,116,"283788"
119,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",16,110,660,"281138"
120,"spotify:track:152lZdxL1OR0ZMW6KquMif","Khalid","Location","Right Hand Music Group, LLC/RCA Records",9,119,659,"280981"
121,"spotify:track:6yz0Jndhv0QjKdpcEMbOjz","Trippie Redd","Shake It Up","TenThousand Projects, LLC",42,130,74,"280921"
122,"spotify:track:1Knctxx9vGZxpZfF66BIEa","Juice WRLD","Legends","Juice WRLD / Interscope PS",67,118,123,"280418"
123,"spotify:track:3GJ4hzg4lrGwU51Y3VARbF","Dan + Shay","Speechless","Warner Records",123,142,66,"280162"
124,"spotify:track:0v75ti1d2M6pd0sC42UNNN","Khalid","Salem's Interlude","Right Hand Music Group, LLC/RCA Records",56,134,4,"277851"
125,"spotify:track:5N4erncE7kuUccm7zEmwzk","Silk City, Dua Lipa, Diplo, Mark Ronson","Electricity (with Dua Lipa)","Columbia",25,127,46,"277764"
126,"spotify:track:7ycWLEP1GsNjVvcjawXz3z","A$AP Rocky, Skepta","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Worldwide/Polo Grounds Music/RCA Records",5,111,151,"276749"
127,"spotify:track:3xBHLZwRfi0fjO9euaj5zf","Future, Juice WRLD","WRLD On Drugs","Epic/Freebandz/Grade A/Interscope",54,138,4,"275961"
128,"spotify:track:7eBqSVxrzQZtK2mmgRG6lC","YNW Melly","Murder On My Mind","P2018",110,135,32,"274449"
129,"spotify:track:41zXlQxzTi6cGAjpOXyLYH","Billie Eilish","idontwannabeyouanymore","Darkroom",124,143,92,"273395"
130,"spotify:track:5HeKOKc4phmLn8e4I7EkzD","Twenty One Pilots","My Blood","Fueled By Ramen",50,145,22,"272283"
131,"spotify:track:30z4LVkScpeNhwHFIB8Ewa","Joyner Lucas","I Love","Dead Silence/Atlantic",131,152,4,"271549"
132,"spotify:track:32lItqlMi4LBhb4k0BaSaC","Post Malone","Candy Paint","Republic Records",4,116,515,"271526"
133,"spotify:track:5WvAo7DNuPRmk4APhdPzi8","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper","No Brainer","Epic/We The Best",3,115,88,"269100"
134,"spotify:track:7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","HUMBLE.","Aftermath",1,120,571,"268590"
135,"spotify:track:1k0QMCm5kF3CBjCQ37vDLl","Khalid","9.13","Right Hand Music Group, LLC/RCA Records",45,131,4,"268222"
136,"spotify:track:1iPBD72u3nAyFEeardYuBV","Lil Mosey","Kamikaze","Mogul Vision/Interscope Records",136,185,4,"267693"
137,"spotify:track:2u7mxWSeoqTXndK5e08jMp","Lil Skies, Landon Cube","Nowadays (feat. Landon Cube)","All We Got Ent.",24,121,297,"266453"
138,"spotify:track:40oKW22ZNNkEdZLJTScaQI","Kodak Black, XXXTENTACION","Roll in Peace (feat. XXXTENTACION)","Atlantic Records",21,128,422,"264454"
139,"spotify:track:2jt2WxXMCD4zjACthkJQVE","Eminem","The Ringer","Aftermath",2,150,53,"263467"
140,"spotify:track:1R0Ig5KYrSGWvIoPzY4T3l","Juice WRLD","Black & White","Juice WRLD Mixtape / ISR P&D",121,133,120,"263432"
141,"spotify:track:0nWMTq3fBceV1uZlhFn6of","Future, Lil Wayne","Oxy (feat. Lil Wayne)","Epic/Freebandz/Grade A/Interscope",36,132,4,"262512"
142,"spotify:track:5PTG6rrL6EPFD9E2QMI2pl","Famous Dex","JAPAN","300 Entertainment",11,126,221,"260911"
143,"spotify:track:09IStsImFySgyp0pIQdqAc","Zedd, Maren Morris, Grey","The Middle","UMGRI Interscope",5,136,271,"259772"
144,"spotify:track:5ExHDzOoOhC4xZGPh9zyQZ","Future, Juice WRLD","Shorty","Epic/Freebandz/Grade A/Interscope",51,149,4,"259652"
145,"spotify:track:4kWO6O1BUXcZmaxitpVUwp","Tiësto, Dzeko, Preme, Post Malone","Jackie Chan","Universal Music, a division of Universal International Music BV",18,124,158,"259404"
146,"spotify:track:0kCBorRrKZkSztd9m0QI3r","Young Thug, Young Stoner Life, Gunna, Lil Baby","Chanel (Go Get It) [feat. Gunna & Lil Baby]","300 Entertainment/Atl",30,139,67,"256687"
147,"spotify:track:0At2qAoaVjIwWNAqrscXli","Ella Mai","Boo'd Up","10 Summers / Interscope PS",24,140,164,"255244"
148,"spotify:track:4at3d5QWnlibMVN75ECDrp","6LACK, J. Cole","Pretty Little Fears (feat. J. Cole)","LVRN Records",29,178,21,"252583"
149,"spotify:track:0ibOcbkp2XG46Do8jcy0bL","Smokepurpp, Lil Pump","Nephew (feat. Lil Pump)","Alamo",75,146,87,"250822"
150,"spotify:track:1rlIrbWboTRGeKfHhgbJRZ","Quavo, Drake","FLIP THE SWITCH (feat. Drake)","Quality Control Music/Motown Records/Capitol Records",12,163,11,"250338"
151,"spotify:track:4hQ6UGyWQIGJmHSo0J88JW","Selena Gomez","Back To You - From 13 Reasons Why – Season 2 Soundtrack","UMGRI Interscope",15,147,165,"249180"
152,"spotify:track:6xcJyGpfZbuuiequtnlKt4","Travis Scott","BUTTERFLY EFFECT","Cactus Jack / Epic / Grand Hustle",9,144,521,"248711"
153,"spotify:track:3thLnNvO9IctWoccbsZyJV","Future, Juice WRLD, Yung Bans","Different (feat. Yung Bans)","Epic/Freebandz/Grade A/Interscope",50,154,4,"248686"
154,"spotify:track:0Y7di9ZCmB6Elad5WISaPc","Lil Wayne","Dedicate","Young Money Records, Inc.",4,157,25,"246360"
155,"spotify:track:1ArLnG0bHaHPXqf08sEKM0","Camila Cabello","Consequences - orchestra","Syco Music/Epic",108,160,6,"244721"
156,"spotify:track:1gm616Plq4ScqNi7TVkZ5N","The Weeknd","Call Out My Name","Universal Republic Records",1,176,207,"244639"
157,"spotify:track:2uIX8YMNjGMD7441kqyyNU","Billie Eilish","ocean eyes","Darkroom",65,173,118,"242743"
158,"spotify:track:3qN5qMTKyEEmiTZD38BNTT","Drake","I'm Upset","Cash Money/Drake LP6",4,141,149,"242729"
159,"spotify:track:3ngc7rGlfeFaskU90EWl4R","Lauren Daigle","You Say","Centricity Music/Warner Records",115,183,31,"242443"
160,"spotify:track:42fw0rxRO2xbesF6mJfd4Y","Dan + Shay","Tequila","Warner Records",48,166,241,"241915"
161,"spotify:track:6IaieqiCVvsNvEt6Y7yOFa","Post Malone, Nicki Minaj","Ball For Me (feat. Nicki Minaj)","Republic Records",8,153,179,"241859"
162,"spotify:track:2rxQMGVafnNaRaXlRMWPde","Luke Combs","Beautiful Crazy","River House Artists/Columbia Nashville",103,167,136,"241735"
163,"spotify:track:48zFZh27QU5qsrBjn4C2FA","Ozuna, Manuel Turizo","Vaina Loca","VP Records Corp/Dimelo Vi",49,151,63,"240495"
164,"spotify:track:0JR7iZZ6Ql79sXW3rbiS3F","Future, Juice WRLD, Gunna","Ain't Livin Right (feat. Gunna)","Epic/Freebandz/Grade A/Interscope",66,175,4,"239913"
165,"spotify:track:1N7YeVU0ZwAFbOhwM61ef6","Avril Lavigne","Head Above Water","BMG Rights Management (US) LLC",130,188,9,"238368"
166,"spotify:track:3tcnWNjEXyXCbFR9zonrX2","Trippie Redd","Topanga","TenThousand Projects, LLC",166,-1,1,"238259"
167,"spotify:track:4uHscE8VF6F6mKU3ECjIKr","Lil Peep","Cry Alone","Columbia",74,199,4,"237856"
168,"spotify:track:3ZhTT6yjZwpPph5MIJ53XY","Lil Skies, Landon Cube","Red Roses (feat. Landon Cube)","All We Got Ent.",36,159,294,"237740"
169,"spotify:track:1HXy5I3HTWq8OvxCn0z7G7","Kane Brown","Heaven","RCA Records Label Nashville",51,171,279,"237014"
170,"spotify:track:1l9G7M8gNyQsgOGWZGoQsT","Lady Gaga","Look What I Found","A Star is Born OST",161,-1,5,"236708"
171,"spotify:track:52okn5MNA47tk87PeZJLEL","NF","Let You Down","NF Real Music",9,168,379,"235612"
172,"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Imagine Dragons","Thunder","Kid Ina Korner / Interscope",16,148,543,"234046"
173,"spotify:track:4OBZT9EnhYIV17t4pGw7ig","H.E.R., Daniel Caesar","Best Part (feat. Daniel Caesar)","MBK Entertainment/RCA Records",127,190,139,"233692"
174,"spotify:track:6n4U3TlzUGhdSFbUUhTvLP","Migos, Drake","Walk It Talk It","Quality Control Music, LLC",3,137,270,"233690"
175,"spotify:track:6f5i916F3jU6BhOOD7iGqf","MadeinTYO, A$AP Ferg","Ned Flanders (feat. A$AP Ferg)","Commission/BMG",64,169,101,"233526"
176,"spotify:track:7ATATJztoWLcqDAcVVof0C","6ix9ine, Anuel AA","BEBE","Scumgang Records/TenThousand Projects, LLC",34,156,53,"232041"
177,"spotify:track:7vGuf3Y35N4wmASOKLUVVU","Marshmello, Khalid","Silence","Joytime Collective/RCA Records",7,161,399,"231985"
178,"spotify:track:5gQcxYXqnofyocKgEbGYKt","YBN Nahmir","Bounce Out With That","2018",27,170,263,"231174"
179,"spotify:track:5W1DiMUBM2vAcXhXieeVD6","Joji","TEST DRIVE","88rising Music/Warner Records",166,195,6,"230846"
