rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
89,"spotify:track:3RWM7z6BF8C6z9ypLtxz4M","Juice WRLD","Lean Wit Me","Juice WRLD Mixtape / ISR P&D",78,93,35,"328725"
90,"spotify:track:7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","HUMBLE.","Aftermath",1,94,453,"326653"
91,"spotify:track:7hDVYcQq6MxkdJGweuCtl9","Billie Eilish","ocean eyes","Darkroom",91,103,23,"326270"
92,"spotify:track:3DoBTwfr8yi2LN08SBpFkN","Travis Scott, Lil Uzi Vert, Kanye West","Watch (feat. Lil Uzi Vert & Kanye West)","Epic/Grand Hustle/Cactus Jack",2,95,54,"326214"
93,"spotify:track:3X9OVlc4YaL9nowxAVcJex","Meek Mill, Miguel","Stay Woke (feat. Miguel)","MMG/Atlantic",93,130,2,"324661"
94,"spotify:track:3JJYIoJ5FyY9E0DGjr7SXF","Lauv","Enemies","Lauv",94,105,7,"322892"
95,"spotify:track:22oEJW6r2rMb9z4IntfyEa","Panic! At The Disco","Hey Look Ma, I Made It","DCD2 / Fueled By Ramen",47,73,5,"322126"
96,"spotify:track:2yZax79pOrYuyIFVW2cZY2","XXXTENTACION","Carry On","Bad Vibes Forever / EMPIRE",18,80,59,"318279"
97,"spotify:track:5Cg98kiDYtCEHmjcKD0CJD","Lil Skies, Yung Pinch","I Know You (feat. Yung Pinch)","All We Got Ent.",78,78,18,"317141"
98,"spotify:track:44KKhCyI0BGS6LvVyDqJtH","Lil Pump","Esskeetit","Warner Records",24,99,75,"316148"
99,"spotify:track:3pWcj8hxj3fsb9TDAcMpEl","The Chainsmokers, Drew Love","Somebody","Disruptor Records/Columbia",43,100,68,"316065"
100,"spotify:track:6Bg7MznA9X0dIhlAsLyBYj","Kanye West, PARTYNEXTDOOR","Ghost Town","Getting Out Our Dreams, Inc./Def Jam Recordings",2,96,25,"310261"
101,"spotify:track:2u7mxWSeoqTXndK5e08jMp","Lil Skies, Landon Cube","Nowadays (feat. Landon Cube)","All We Got Ent.",24,102,179,"308857"
102,"spotify:track:63SevszngYpZOwf63o61K4","Dennis Lloyd","Nevermind","WM Italy",31,107,105,"306503"
103,"spotify:track:43V1z6QToNNWNldV4FEG6r","Loud Luxury, Brando","Body","Armada Music",103,117,12,"305114"
104,"spotify:track:2bSk87AVkCIIC3Bcligq1z","Lil Baby, Gunna, Lil Uzi Vert","Life Goes On","Quality Control Music, LLC",91,106,40,"304672"
105,"spotify:track:1D2L6MefbXon28PzIk9I3r","Post Malone","92 Explorer","Republic Records",14,104,61,"302924"
106,"spotify:track:0wdV94AXGRphrbkDWLNzVC","Panic! At The Disco","Roaring 20s","DCD2 / Fueled By Ramen",50,83,5,"301984"
107,"spotify:track:2Yl4OmDby9iitgNWZPwxkd","Cardi B","Be Careful","Atlantic/KSR",9,109,89,"299719"
108,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",16,108,542,"299072"
109,"spotify:track:5de9Ho64dovuQI8Uhn5gPD","XXXTENTACION","I Don't Wanna Do This Anymore","Bad Vibes Forever / EMPIRE",27,98,9,"296461"
110,"spotify:track:2ijef6ni2amuunRoKTlgww","Becky G, Natti Natasha","Sin Pijama","Sony Music Latin",110,118,5,"296033"
111,"spotify:track:39N9RPD9MRb5WmoLzNzPeA","Nicky Jam, J Balvin","X","Sony Music Latin",38,113,117,"294831"
112,"spotify:track:61TklWcG8PbT5hvUTzwLaY","G-Eazy, Blac Youngsta, BlocBoy JB","Drop (feat. Blac Youngsta & BlocBoy JB)","BPG/RVG/RCA Records",65,91,5,"294613"
113,"spotify:track:1rfofaqEpACxVEHIZBJe6W","Camila Cabello, Young Thug","Havana (feat. Young Thug)","Syco Music/Epic",2,110,326,"292714"
114,"spotify:track:5Z3GHaZ6ec9bsiI5BenrbY","Khalid","Young Dumb & Broke","Right Hand Music Group, LLC/RCA Records",5,111,448,"291863"
115,"spotify:track:2fQrGHiQOvpL9UgPvtYy6G","21 Savage","Bank Account","Slaughter Gang, LLC/Epic Records",1,112,355,"291646"
116,"spotify:track:04ZTP5KsCypmtCmQg5tH9R","Bebe Rexha","I'm a Mess","Warner Bros.",116,119,6,"289797"
117,"spotify:track:4vaxvNDaLSoD36iZX515ug","Lil Xan","Betrayed","Columbia",21,116,254,"286896"
118,"spotify:track:09IOPhEh1OMe0HD9b36FJk","Post Malone","Over Now","Republic Records",6,114,61,"280813"
119,"spotify:track:6PFoEnjp0PAe5siGswjH9i","Panic! At The Disco","Dancing's Not a Crime","DCD2 / Fueled By Ramen",36,101,5,"279445"
120,"spotify:track:152lZdxL1OR0ZMW6KquMif","Khalid","Location","Right Hand Music Group, LLC/RCA Records",9,122,541,"277107"
121,"spotify:track:0OWZFobGSIW9GrSlQ9C5pc","Thomas Rhett","Marry Me","The Valory Music Co.",52,121,194,"275692"
122,"spotify:track:21YnmkSDhUkmkkni22Svc4","Shawn Mendes","In My Blood","Island Records",5,120,97,"274711"
123,"spotify:track:26gceVsA1ybT8qsX3aYLEn","Imagine Dragons","Thunder","Kid Ina Korner / Interscope",16,124,425,"273565"
124,"spotify:track:5iZ4hcpCgFVijq5OOjBTKZ","Ariana Grande, Nicki Minaj","the light is coming (feat. Nicki Minaj)","Republic Records",54,139,7,"268949"
125,"spotify:track:2iWEpiPiIPf5D4f2UGBlrZ","YBN Nahmir","Bounce Out With That","2018",27,126,145,"267449"
126,"spotify:track:4dVpf9jZjcORqGTLUaeYj9","A$AP Ferg","Plain Jane","RCA Records Label",6,131,305,"266612"
127,"spotify:track:5QskYLFPX9y7pLU0VEMNbr","Shawn Mendes, Julia Michaels","Like To Be You (feat. Julia Michaels)","Island Records",78,134,12,"265632"
128,"spotify:track:6KBYefIoo7KydImq1uUQlL","Cardi B","Bodak Yellow","Atlantic/KSR",2,145,341,"263963"
129,"spotify:track:4F8V44j8cbjHnXjfW2HruU","The Carters","BOSS","Roc Nation – JAY-Z Duet",119,142,5,"263108"
130,"spotify:track:5tz69p7tJuGPeMGwNTxYuV","Logic, Alessia Cara, Khalid","1-800-273-8255","Def Jam Recordings",1,129,425,"262279"
131,"spotify:track:4EAV2cKiqKP5UPZmY6dejk","Logic, Marshmello","Everyday","Def Jam Recordings",4,133,117,"259862"
132,"spotify:track:7Izh7zLJGw1Nscd62Exxj4","Imagine Dragons","Believer","Kid Ina Korner / Interscope",9,132,510,"258585"
133,"spotify:track:1NbGcdgwRHZ5rbPIT9hdR3","Troye Sivan, Ariana Grande","Dance To This (feat. Ariana Grande)","EMI Recorded Music Australia Pty Ltd",51,127,14,"258351"
134,"spotify:track:6SFStUDQZNaGPKWOx9ZiJB","Anne-Marie","2002","Atlantic Records UK",74,151,65,"256252"
135,"spotify:track:2OvV4NjEBRE9v8Oo7QeUCq","Julia Michaels, Trippie Redd","Jump (with Trippie Redd)","J/Republic",113,135,30,"256029"
136,"spotify:track:2rxQMGVafnNaRaXlRMWPde","Luke Combs","Beautiful Crazy","River House Artists/Columbia Nashville",129,140,28,"255197"
137,"spotify:track:3aW0ds4A4tSQDIp75FqWTo","BTS","FAKE LOVE","BIGHIT MUSIC",26,137,40,"254585"
138,"spotify:track:50Hv5NZIM0puIUoBttjpfb","Panic! At The Disco","King of the Clouds","DCD2 / Fueled By Ramen",62,115,5,"252184"
139,"spotify:track:5PIfH6BzcmH04RDmtzF0BN","YoungBoy Never Broke Again","Outside Today","Never Broke Again, LLC",74,141,143,"251896"
140,"spotify:track:6EGAfJaLUFzhS4zRBIEQ2J","Jason Aldean","You Make It Easy","Broken Bow Records",70,138,150,"251387"
141,"spotify:track:0eHCArTPhwUxatY7cEXRiK","Rich The Kid, Kendrick Lamar","New Freezer (feat. Kendrick Lamar)","Rich The Kid / (TDE/ISR PS)",25,144,273,"250473"
142,"spotify:track:5lZZmityu9TAjNvSY6GLhR","Post Malone","Zack And Codeine","Republic Records",7,136,61,"249899"
143,"spotify:track:6PGoSes0D9eUDeeAafB2As","Kendrick Lamar, Zacari","LOVE. FEAT. ZACARI.","Aftermath",5,148,439,"249864"
144,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",30,153,384,"248808"
145,"spotify:track:2H3wWrnO758y0fPH7Ilerg","XXXTENTACION","Depression & Obsession","Bad Vibes Forever / EMPIRE",24,125,43,"248036"
146,"spotify:track:794QVQtFNy7hvtjQP1keQd","G-Eazy, Yo Gotti, YBN Nahmir","1942 (feat. Yo Gotti & YBN Nahmir)","BPG/RVG/RCA Records",33,149,75,"247872"
147,"spotify:track:76cy1WJvNGJTj78UqeA5zr","Dua Lipa","IDGAF","Warner Records",20,158,182,"247141"
148,"spotify:track:1yxgsra98r3qAtxqiGZPiX","Travis Scott","BUTTERFLY EFFECT","Cactus Jack / Epic / Grand Hustle",9,155,403,"247020"
149,"spotify:track:2gTYVoQCUh0QNUaFix01ld","Nicki Minaj","Chun-Li","Young Money/Cash Money Records",18,156,76,"245672"
150,"spotify:track:688QpQAwqsLdBR6lr13wK1","Post Malone, G-Eazy, YG","Same Bitches (feat. G-Eazy & YG)","Republic Records",11,147,61,"245116"
151,"spotify:track:7ms3VzLTfr7fXNOqA4Mkx9","Lil Skies, Rich The Kid","Creeping (feat. Rich the Kid)","All We Got Ent.",58,146,78,"243546"
152,"spotify:track:2DQ1ITjI0YoLFzuADN1ZBW","G-Eazy, A$AP Rocky, Cardi B","No Limit","BPG/RVG/RCA Records",2,164,292,"242987"
153,"spotify:track:1lsBTdE6MGsKeZCD6llNu7","Charlie Puth, Kehlani","Done for Me (feat. Kehlani)","Artist Partner",77,159,54,"241317"
154,"spotify:track:2ekn2ttSfGqwhhate0LSR0","Dua Lipa","New Rules","Warner Records",11,162,351,"240607"
155,"spotify:track:5trCWbYtza0QUxdmF9HAPX","Panic! At The Disco","One of the Drunks","DCD2 / Fueled By Ramen",66,123,5,"239875"
156,"spotify:track:4eWQlBRaTjPPUlzacqEeoQ","Camila Cabello","Never Be the Same","Syco Music/Epic",5,170,201,"238842"
157,"spotify:track:5ffntNJnJOeFv7b7DCd0Bw","Post Malone","Takin' Shots","Republic Records",9,154,61,"238313"
158,"spotify:track:0dIoGTQXDh1wVnhIiSyYEa","Cardi B, 21 Savage","Bartier Cardi (feat. 21 Savage)","Atlantic/KSR",3,161,187,"237605"
159,"spotify:track:2uaiyLKnYvazyfR0Ky3Kbk","Alec Benjamin","Let Me Down Slowly","2018",159,183,2,"235136"
160,"spotify:track:3B54sVLJ402zGa6Xm4YGNe","French Montana, Swae Lee","Unforgettable","Bad Boy Entertainment/Epic Records",1,190,446,"234925"
161,"spotify:track:7boPPE857KEqCIHNwFkDop","Sia, Diplo, Labrinth, LSD","Audio (feat. Sia, Diplo, and Labrinth)","Records/Columbia",79,157,29,"233585"
162,"spotify:track:2eAZfqOm4EnOF9VvN50Tyc","Lil Uzi Vert, Oh Wonder","The Way Life Goes (feat. Oh Wonder)","Generation Now/Atlantic",4,165,306,"232611"
163,"spotify:track:7vGuf3Y35N4wmASOKLUVVU","Marshmello, Khalid","Silence","Joytime Collective/RCA Records",7,168,320,"232137"
164,"spotify:track:18xmRkPWE0sGUzFyNNAAhN","Panic! At The Disco","Dying in LA","DCD2 / Fueled By Ramen",78,128,5,"232118"
165,"spotify:track:33IOhptvC2Qoy2UhjiHXLV","David Guetta, Sia","Flames","Parlophone (France)",127,185,76,"230915"
166,"spotify:track:6mrKP2jyIQmM0rw6fQryjr","NF","Let You Down","NF Real Music",9,166,269,"230576"
167,"spotify:track:3m660poUr1chesgkkjQM7P","Demi Lovato","Sorry Not Sorry","Island Records",6,182,350,"228770"
168,"spotify:track:2VYb3Fb5iK5Y8HGZ8oEEkp","Kanye West","Violent Crimes","Getting Out Our Dreams, Inc./Def Jam Recordings",6,163,25,"228125"
169,"spotify:track:5AnSllIrgGsCZzZJkVnApx","Chase Rice","Eyes On You","Broken Bow Records",169,184,17,"227604"
170,"spotify:track:6JyEh4kl9DLwmSAoNDRn5b","KIDS SEE GHOSTS, Louis Prima","4th Dimension","Getting Out Our Dreams, Inc./Def Jam Recordings",10,160,19,"227518"
171,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",11,173,397,"226196"
172,"spotify:track:2gsTjQouGxmD0z9K5MYpoI","Juice WRLD","Black & White","Juice WRLD Mixtape / ISR P&D",166,171,12,"225551"
173,"spotify:track:4wFjTWCunQFKtukqrNijEt","Migos, Nicki Minaj, Cardi B","MotorSport","Quality Control Music, LLC",6,179,242,"225118"
174,"spotify:track:0STK94RxUulYqWzwFlyAb5","Demi Lovato","Sober","Island Records",83,175,4,"224934"
175,"spotify:track:7CneiDesUKFJO3Ix01dnfr","Taylor Swift","Delicate","Big Machine Records, LLC",20,186,146,"224452"
176,"spotify:track:3BDxv4ORzOpXAsa4lWVl4i","Panic! At The Disco","(Fuck A) Silver Lining","DCD2 / Fueled By Ramen",63,143,8,"224254"
177,"spotify:track:0aWMostcnfyjuCEcO7sTz5","Jaden, Christian Rich","GHOST","MSFTSMusic / Roc Nation Records, LLC",97,169,5,"223617"
178,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,180,537,"223505"
179,"spotify:track:4gB7HrYHbJVJ5RFOjxmoq4","Luke Combs","One Number Away","River House Artists/Columbia Nashville",104,178,72,"220935"
180,"spotify:track:1Faq8G2y56A8fRv7HsLq25","NAV, Lil Uzi Vert","Wanted You (feat. Lil Uzi Vert)","Republic Records",23,181,229,"219478"
181,"spotify:track:7mldq42yDuxiUNn08nvzHO","Sam Hunt","Body Like A Back Road","MCA Nashville",12,177,510,"218902"
182,"spotify:track:0TCnOEVeLQMXOUrpPlM7uY","Rae Sremmurd, Swae Lee, Slim Jxmmi","Guatemala - From Swaecation","Mike WiLL Made-It",45,194,73,"215402"
183,"spotify:track:1XRgIKC5TPwo7nWGyKqgG0","Gucci Mane, Migos","I Get the Bag (feat. Migos)","Guwop Enterprises/Atlantic",7,198,311,"214673"
184,"spotify:track:3kxfsdsCpFgN412fpnW85Y","Childish Gambino","Redbone","Glassnote Entertainment Group LLC",8,189,541,"213942"
