rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:7lPN2DXiMsVn7XUKtOW1CS","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,1,51,"1274964"
2,"spotify:track:5Kskr9LcNYa0tpt5f0ZEJx","Lil Tjay, 6LACK","Calling My Phone","Columbia",1,2,16,"1230589"
3,"spotify:track:1M4OcYkxAtu3ErzSgDEfoi","Cardi B","Up","Atlantic Records",3,3,23,"1050136"
4,"spotify:track:3YJJjQPAbDT7mGpX3WtQ9A","SZA","Good Days","Top Dawg Entertainment/RCA Records",1,4,65,"938061"
5,"spotify:track:6tDDoYIxWvMLTdKpjFkc1B","Kali Uchis","telepatía","EMI / Interscope",5,6,12,"903035"
6,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",2,7,94,"884685"
7,"spotify:track:60ynsPSSKe6O3sfwRnIBRf","Doja Cat","Streets","Kemosabe Records/RCA Records",3,5,51,"875782"
8,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,9,457,"758363"
9,"spotify:track:7FGdjbZ32vMybPuP0IuE7d","Pooh Shiesty, Lil Durk","Back In Blood (feat. Lil Durk)","Atlantic Records",9,10,49,"689285"
10,"spotify:track:3tjFYV6RSFtuktYl3ZtYcq","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,12,205,"679624"
11,"spotify:track:1t9WgS8FN0534tLBRwbaxO","CJ","Whoopty","Warner Records",3,16,127,"648866"
12,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",8,13,146,"646205"
13,"spotify:track:2etHQJxIbV0soyPhelVs9Y","Saweetie, Doja Cat","Best Friend (feat. Doja Cat)","ICY/Warner Records",10,11,51,"645908"
14,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, Jhay Cortez","DÁKITI","Rimas Entertainment LLC",1,15,121,"635884"
15,"spotify:track:3VT8hOC5vuDXBsHrR53WFh","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",15,18,25,"616629"
16,"spotify:track:27OeeYzk6klgBh83TSvGMA","The Kid LAROI","WITHOUT YOU","Columbia",6,14,107,"607309"
17,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",15,17,96,"601433"
18,"spotify:track:6Im9k8u9iIzKMrmV7BWtlF","Ariana Grande","34+35","Republic Records",1,19,121,"592097"
19,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money Records/ TenThousand Projects",1,21,198,"590744"
20,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",5,24,190,"526207"
21,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",1,27,205,"519132"
22,"spotify:track:3SawmGBjjq8EOYZJV11cJm","Post Malone","Only Wanna Be With You - Pokémon 25 Version","Republic Records",8,8,2,"517580"
23,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",2,26,240,"517291"
24,"spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp","Giveon","Heartbreak Anniversary","Epic/Not So Fast",20,22,22,"511104"
25,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",1,23,128,"493950"
26,"spotify:track:17vGPZ5EsdvtgAOCD4FLWI","Pop Smoke","AP - Music from the film Boogie","Victor Victor Worldwide / Republic Records",20,20,2,"492631"
27,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",18,25,188,"472236"
28,"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Drake, Lil Durk","Laugh Now Cry Later (feat. Lil Durk)","OVO",2,28,198,"471401"
29,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",1,31,233,"464716"
30,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",1,36,317,"460665"
31,"spotify:track:4Iedi94TIaB2GGb1nMB68v","Lil Baby","On Me","Quality Control Music/Motown Records",28,32,85,"456228"
32,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack / Epic",32,34,44,"442920"
33,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",5,35,1038,"441458"
34,"spotify:track:54bFM56PmE4YLRnqpW6Tha","Billie Eilish","Therefore I Am","Darkroom/Interscope Records",1,33,108,"441443"
35,"spotify:track:7kDUspsoYfLkWnZR7qwHZl","Machine Gun Kelly, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",9,30,204,"438664"
36,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",1,29,51,"434229"
37,"spotify:track:2r6OAV3WsYtXuXjvJ1lIDi","Pop Smoke, A Boogie Wit da Hoodie","Hello (feat. A Boogie Wit da Hoodie)","Victor Victor Worldwide",29,38,176,"421478"
38,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",21,41,210,"415451"
39,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",1,44,1028,"413684"
40,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,46,863,"409737"
41,"spotify:track:1diS6nkxMQc3wwC4G1j0bh","Dua Lipa","We're Good","Warner Records",10,37,16,"408749"
42,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",1,42,234,"406129"
43,"spotify:track:0ZLuW8uOXdFNWcI40C0OC2","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Generation Now/Atlantic",2,48,248,"405134"
44,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",2,52,387,"403708"
45,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,47,547,"402602"
46,"spotify:track:31qCy5ZaophVA81wtlwLc4","Justin Bieber","Anyone","RBMG/Def Jam",1,39,58,"400644"
47,"spotify:track:59fFsGRwFiuhxKDPc1k6xW","YBN Nahmir, 21 Savage","Opp Stoppa (feat. 21 Savage)","Art@War/Atlantic Records",43,43,37,"397342"
48,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",5,54,92,"394056"
49,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",16,40,226,"389515"
50,"spotify:track:0uRrG2jRR5tuifsYIJHEao","Morgan Wallen","Sand In My Boots","Big Loud / Republic",4,45,51,"386037"
51,"spotify:track:0A1hoCfMLkiAgvhWkkucJa","Megan Thee Stallion","Body","300 Entertainment",10,57,100,"385547"
52,"spotify:track:3w1WjD2zJqjBjDz5fwqQPJ","Jack Harlow","Tyler Herro","Generation Now/Atlantic",9,49,128,"384378"
53,"spotify:track:53BHUFdQphHiZUUG3nx9zn","AJR","Bang!","S-Curve Records",47,50,171,"382157"
54,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",1,61,449,"378531"
55,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",2,58,745,"377792"
56,"spotify:track:4aarlAfLKVCTxUDNgbwhjH","Megan Thee Stallion, DaBaby","Cry Baby (feat. DaBaby)","300 Entertainment",32,56,84,"376783"
57,"spotify:track:1xqRKo0SDFDO5Jy8yEVD0X","DUSTY LOCANE","ROLLIN N CONTROLLIN FREESTYLE","95MM / EMPIRE",53,53,17,"374224"
58,"spotify:track:43CIWpJaJHRcI4mUSjqgc2","Juice WRLD, Young Thug","Bad Boy (with Young Thug)","Grade A Productions/Interscope Records",3,62,44,"350928"
59,"spotify:track:3FxPbp05KjMBa4HbhAJTH0","ElyOtto","SugarCrash!","Otto Dynamite/RCA Records",59,67,10,"337077"
